city_url,page_num,name,address,city,state_abbr,zip,services,price,rating,verified,best_of,url
https://www.seniorly.com/assisted-living/california/san-jose,1,Belmont Village Senior Living Los Gatos,5121 Union Avenue,San Jose,CA,95124,"Assisted Living , Memory Care","$7,525/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/california/san-jose/belmont-village-senior-living-los-gatos
https://www.seniorly.com/assisted-living/california/san-jose,1,Belmont Village Senior Living San Jose,500 South Winchester Boulevard,San Jose,CA,95128,"Assisted Living , Memory Care","$6,250/mo",9.9,Yes,Yes,https://www.seniorly.com/assisted-living/california/san-jose/belmont-village-san-jose
https://www.seniorly.com/assisted-living/california/san-jose,1,Oakmont Of Silver Creek,3544 San Felipe Road,San Jose,CA,95135,"Assisted Living , Memory Care","$6,495/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/california/san-jose/oakmont-of-silver-creek
https://www.seniorly.com/assisted-living/california/san-jose,1,Oakmont of San Jose,917 Thornton Way,San Jose,CA,95128,"Assisted Living , Memory Care","$4,995/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/california/san-jose/oakmont-of-san-jose
https://www.seniorly.com/assisted-living/california/san-jose,1,Atria Willow Glen,1660 Gaton Drive,San Jose,CA,95125,"Assisted Living , Memory Care , Independent Living","$4,495/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/california/san-jose/atria-willow-glen-san-jose
https://www.seniorly.com/assisted-living/california/san-jose,1,Atria Evergreen Valley,4463 San Felipe Road,San Jose,CA,95135,"Assisted Living , Memory Care , Independent Living","$2,995/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/california/san-jose/atria-evergreen-valley
https://www.seniorly.com/assisted-living/california/san-jose,1,Merrill Gardens At Willow Glen,1420 Curci Drive,San Jose,CA,95126,"Assisted Living , Memory Care , Independent Living","$4,500/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/california/san-jose/merrill-gardens-at-willow-glen
https://www.seniorly.com/assisted-living/california/san-jose,1,Belmont Village Senior Living Sunnyvale,1039 East El Camino Real,Sunnyvale,CA,94087,"Assisted Living , Memory Care","$7,000/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/california/sunnyvale/belmont-village-sunnyvale
https://www.seniorly.com/assisted-living/california/san-jose,1,Merrill Gardens At Campbell,2115 South Winchester Boulevard,Campbell,CA,95008,"Assisted Living , Memory Care , Independent Living","$4,900/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/california/campbell/merrill-gardens-at-campbell
https://www.seniorly.com/assisted-living/california/san-jose,1,Carlton Senior Living San Jose,380 Branham Lane,San Jose,CA,95136,"Assisted Living , Memory Care , Independent Living","$4,895/mo",9.8,Yes,No,https://www.seniorly.com/assisted-living/california/san-jose/carlton-senior-living-san-jose
https://www.seniorly.com/assisted-living/california/san-jose,1,Sunrise Of Cupertino,581 East Fremont Avenue,Sunnyvale,CA,94087,"Assisted Living , Memory Care","$9,789/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/california/sunnyvale/sunrise-of-cupertino
https://www.seniorly.com/assisted-living/california/san-jose,1,Atria Sunnyvale,175 East Remington Drive,Sunnyvale,CA,94087,"Assisted Living , Memory Care , Independent Living","$4,195/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/california/sunnyvale/atria-sunnyvale-sunnyvale
https://www.seniorly.com/assisted-living/california/san-jose,1,Ivy Park at San Jose,4855 San Felipe Road,San Jose,CA,95135,"Assisted Living , Memory Care","$3,995/mo",9.8,Yes,No,https://www.seniorly.com/assisted-living/california/san-jose/ivy-park-at-san-jose
https://www.seniorly.com/assisted-living/california/san-jose,1,The Watermark At Almaden,4610 Almaden Expressway,San Jose,CA,95118,"Assisted Living , Memory Care , Independent Living","$4,995/mo",9.7,No,No,https://www.seniorly.com/assisted-living/california/san-jose/the-watermark-at-almaden
https://www.seniorly.com/assisted-living/california/san-jose,1,Ellore Senior Living,2350 Calle De Luna,Santa Clara,CA,95054,"Assisted Living , Memory Care , Independent Living","$6,995/mo",9.9,No,No,https://www.seniorly.com/assisted-living/california/santa-clara/ellore
https://www.seniorly.com/assisted-living/california/san-jose,1,Sunrise Of Sunnyvale,633 South Knickerbocker Drive,Sunnyvale,CA,94087,"Assisted Living , Memory Care","$7,904/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/california/sunnyvale/sunrise-of-sunnyvale
https://www.seniorly.com/assisted-living/california/san-jose,1,Marbella San Jose,1009 Blossom River Way,San Jose,CA,95123,"Assisted Living , Memory Care , Independent Living","$4,415/mo",9.3,Yes,No,https://www.seniorly.com/assisted-living/california/san-jose/marbella-san-jose
